Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
927,Shrek 2,15,2004.0,2,1,1.12,0.69,0.03,0.02,0.062
928,The Legend of Dragoon,14,1999.0,4,1,0.94,0.44,0.39,0.1,0.062
930,SingStar,15,2004.0,12,1,0.0,1.37,0.0,0.49,0.062
931,LittleBigPlanet 3,17,2014.0,2,1,0.64,0.92,0.01,0.29,0.062
932,NBA Live 2002,15,2001.0,1,1,0.91,0.71,0.0,0.24,0.062
935,GoldenEye 007 (2010),5,2010.0,8,1,0.85,0.71,0.13,0.16,0.062
936,Mario Party: Island Tour,10,2013.0,12,1,0.61,0.59,0.55,0.11,0.0616666666666666
937,Jak 3,15,2004.0,2,1,1.33,0.49,0.0,0.03,0.0616666666666666
938,Rayman Raving Rabbids 2,5,2007.0,12,1,0.83,0.82,0.0,0.2,0.0616666666666666
940,Pinball,1,1984.0,8,1,0.8,0.19,0.83,0.03,0.0616666666666666
941,inFAMOUS 2,16,2011.0,8,1,1.05,0.49,0.08,0.23,0.0616666666666666
943,Demon's Souls,16,2009.0,4,1,0.97,0.34,0.35,0.18,0.0613333333333333
944,NCAA Football 06,15,2005.0,1,1,1.53,0.05,0.0,0.25,0.0613333333333333
945,"Hey You, Pikachu!",3,1998.0,7,1,0.83,0.06,0.93,0.0,0.061
947,World of Warcraft: Mists of Pandaria,20,2012.0,4,1,0.84,0.76,0.0,0.23,0.061
948,Jet Moto,14,1996.0,3,1,1.33,0.4,0.03,0.07,0.061
951,The Orange Box,12,2007.0,6,1,1.09,0.54,0.02,0.17,0.061
952,Air Combat,14,1995.0,7,1,0.92,0.33,0.52,0.05,0.061
953,Kirby: Triple Deluxe,10,2014.0,2,1,0.61,0.34,0.79,0.09,0.0606666666666666
954,Sonic & Knuckles,23,1994.0,2,1,1.24,0.43,0.03,0.12,0.0606666666666666
955,Namco Museum,15,2001.0,12,1,1.73,0.07,0.0,0.02,0.0606666666666666
956,The Sims: Hot Date,20,2001.0,7,1,1.81,0.0,0.0,0.0,0.0606666666666666
957,Metroid Prime 3: Corruption,5,2007.0,6,1,0.91,0.74,0.07,0.09,0.0606666666666666
958,Dragon Quest VI: Realms of Revelation,9,2010.0,4,1,0.22,0.21,1.35,0.03,0.0603333333333333
959,The Evil Within,17,2014.0,8,1,0.55,0.84,0.11,0.31,0.0603333333333333
960,DDRMAX2: Dance Dance Revolution,15,2003.0,7,1,1.05,0.59,0.0,0.18,0.0603333333333333
961,Crazy Taxi,26,2000.0,3,1,1.1,0.51,0.12,0.08,0.0603333333333333
962,Virtua Fighter 4,15,2002.0,9,1,0.78,0.44,0.56,0.04,0.0603333333333333
963,Sly 2: Band of Thieves,15,2004.0,2,1,0.88,0.69,0.0,0.23,0.0603333333333333
964,Guitar Hero: World Tour,15,2008.0,12,1,1.0,0.03,0.0,0.77,0.06
965,Sonic Advance 2,8,2002.0,2,1,0.93,0.59,0.21,0.07,0.06
966,Madden NFL 07,12,2006.0,1,1,1.66,0.0,0.01,0.13,0.06
967,NBA 2K11,16,2010.0,8,1,1.41,0.21,0.03,0.16,0.06
969,Call of Duty: Black Ops 3,16,2015.0,6,1,0.49,0.96,0.07,0.27,0.0596666666666666
971,Beyond: Two Souls,16,2013.0,10,1,0.52,0.88,0.06,0.34,0.0596666666666666
972,Kinect Star Wars,12,2012.0,8,1,1.05,0.57,0.03,0.14,0.0593333333333333
973,Midnight Club II,15,2003.0,3,1,1.25,0.29,0.0,0.24,0.0593333333333333
976,The Getaway: Black Monday,15,2004.0,8,1,0.39,1.01,0.02,0.36,0.0593333333333333
977,Professor Layton and the Mask of Miracle,10,2011.0,5,1,0.32,0.95,0.36,0.14,0.0593333333333333
979,Dragon's Dogma,16,2012.0,4,1,0.41,0.46,0.72,0.19,0.0593333333333333
980,The Legend of Zelda: The Wind Waker,6,2013.0,8,1,0.93,0.57,0.14,0.13,0.059
983,Wii Party U,6,2013.0,12,1,0.31,0.54,0.84,0.08,0.059
984,Madden NFL 25,16,2013.0,1,1,1.59,0.03,0.0,0.15,0.059
986,Kirby 64: The Crystal Shards,3,2000.0,2,1,0.63,0.06,1.03,0.04,0.059
987,Dead or Alive 3,11,2001.0,9,1,1.19,0.29,0.24,0.06,0.059
989,Metroid II: Return of Samus,7,1991.0,10,1,0.85,0.31,0.56,0.04,0.0586666666666666
992,Golden Sun,8,2001.0,4,1,0.93,0.38,0.4,0.06,0.0586666666666666
993,Sonic the Hedgehog 3,23,1994.0,2,1,1.02,0.47,0.2,0.07,0.0586666666666666
994,Kid Icarus,1,1986.0,2,1,0.53,0.12,1.09,0.02,0.0586666666666666
995,Def Jam: Fight for NY,15,2004.0,9,1,0.86,0.67,0.0,0.22,0.0586666666666666
996,Tom Clancy's Ghost Recon,11,2002.0,6,1,1.23,0.46,0.0,0.07,0.0586666666666666
997,State of Emergency,15,2002.0,8,1,0.86,0.67,0.0,0.22,0.0586666666666666
998,BioShock Infinite,16,2013.0,6,1,0.72,0.69,0.04,0.31,0.0586666666666666
1001,Call of Duty: Black Ops 3,12,2015.0,6,1,1.11,0.48,0.0,0.16,0.0586666666666666
1002,The Urbz: Sims in the City,15,2004.0,7,1,0.52,0.95,0.0,0.29,0.0586666666666666
1003,FIFA Soccer 08,16,2007.0,1,1,0.35,1.07,0.02,0.32,0.0586666666666666
1004,Star Wars: Starfighter,15,2001.0,7,1,0.61,0.87,0.02,0.26,0.0586666666666666
1005,Madden NFL 2000,14,1998.0,1,1,1.68,0.04,0.0,0.04,0.0583333333333333
1007,Star Wars: Battlefront,11,2004.0,6,1,1.24,0.45,0.0,0.07,0.0583333333333333
1008,Pro Evolution Soccer,15,2001.0,1,1,0.06,0.9,0.53,0.27,0.0583333333333333
1009,Crackdown,12,2007.0,6,1,1.0,0.54,0.03,0.18,0.0583333333333333
1010,Yoshi,1,1991.0,5,1,0.7,0.13,0.91,0.01,0.0583333333333333
1011,Disney's Aladdin,2,1993.0,2,1,0.94,0.34,0.21,0.27,0.0583333333333333
1012,Kirby's Adventure,1,1993.0,2,1,0.79,0.14,0.8,0.02,0.0583333333333333
1014,Dance Dance Revolution X,15,2008.0,7,1,0.85,0.66,0.01,0.22,0.0583333333333333
1017,Xenosaga Episode I: Der Wille zur Macht,15,2002.0,4,1,0.63,0.49,0.45,0.17,0.058
1020,Forza Motorsport 6,13,2015.0,3,1,0.69,0.89,0.03,0.14,0.058
1021,Sonic Colors,5,2010.0,2,1,0.96,0.61,0.01,0.16,0.058
1022,Cruis'n USA,3,1996.0,3,1,1.69,0.04,0.0,0.01,0.058
1023,Madden NFL 99,14,1998.0,1,1,1.66,0.04,0.0,0.04,0.058
1024,Diablo III,17,2014.0,4,1,0.49,0.88,0.06,0.3,0.058
1025,Uncharted: Golden Abyss,19,2011.0,6,1,0.59,0.75,0.13,0.27,0.058
1026,Destiny,16,2014.0,6,1,0.67,0.66,0.12,0.27,0.0576666666666666
1027,SSX Tricky,15,2001.0,1,1,0.85,0.66,0.0,0.22,0.0576666666666666
1028,Overwatch,17,2016.0,6,1,0.64,0.68,0.14,0.26,0.0576666666666666
1030,Harry Potter and the Sorcerer's Stone,7,2001.0,8,1,0.94,0.62,0.1,0.07,0.0576666666666666
1033,Dishonored,12,2012.0,8,1,1.06,0.52,0.01,0.14,0.0576666666666666
1034,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,15,2003.0,8,1,0.85,0.66,0.0,0.22,0.0573333333333333
1035,The Order: 1886,17,2015.0,6,1,0.61,0.78,0.06,0.27,0.0573333333333333
1036,The Elder Scrolls Online,17,2015.0,4,1,0.66,0.78,0.0,0.28,0.0573333333333333
1037,Call of Duty: World at War Final Fronts,15,2008.0,6,1,0.61,0.18,0.0,0.94,0.0573333333333333
1038,Imagine: Teacher,9,2008.0,7,1,0.7,0.83,0.0,0.19,0.0573333333333333
1039,Call of Duty: Modern Warfare 3,20,2011.0,6,1,0.41,0.98,0.0,0.33,0.0573333333333333
1040,Madden NFL 2005,11,2004.0,1,1,1.61,0.03,0.0,0.08,0.0573333333333333
1041,Star Ocean: Till The End of Time,15,2003.0,4,1,0.8,0.21,0.55,0.15,0.0573333333333333
1042,The Sims 3: Late Night Expansion Pack,20,2010.0,7,1,0.59,0.87,0.0,0.25,0.057
1043,Game Party 3,5,2009.0,5,1,1.43,0.16,0.0,0.12,0.057
1044,Toy Story 2: Buzz Lightyear to the Rescue!,14,1998.0,2,1,0.99,0.64,0.0,0.08,0.057
1046,Ace Combat 5: The Unsung War,15,2004.0,7,1,0.88,0.34,0.32,0.18,0.057
1047,Need for Speed Underground,11,2003.0,3,1,1.09,0.55,0.0,0.07,0.057
1048,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,9,2006.0,12,1,0.0,0.0,1.71,0.0,0.057
1051,The Crew,17,2014.0,3,1,0.34,1.08,0.03,0.26,0.0566666666666666
1052,FIFA Soccer 10,15,2009.0,1,1,0.23,0.24,0.0,1.23,0.0566666666666666
1053,We Ski,5,2008.0,1,1,0.99,0.42,0.14,0.15,0.0566666666666666
1054,Personal Trainer: Math,9,2007.0,5,1,0.49,1.12,0.0,0.09,0.0566666666666666
1055,Kirby's Return to Dreamland,5,2011.0,2,1,0.62,0.21,0.79,0.08,0.0566666666666666
1058,NCAA Football 07,15,2006.0,1,1,1.41,0.05,0.0,0.23,0.0566666666666666
1059,SOCOM 3: U.S. Navy SEALs,15,2005.0,6,1,1.22,0.34,0.04,0.1,0.0563333333333333
1060,NBA 2K15,13,2014.0,1,1,1.36,0.18,0.0,0.15,0.0563333333333333
1062,Saints Row IV,12,2013.0,8,1,1.01,0.53,0.01,0.14,0.0563333333333333
1063,Jampack Winter '99,14,1999.0,12,1,0.94,0.64,0.0,0.11,0.0563333333333333
1064,Dragon Age: Origins,16,2009.0,4,1,0.96,0.44,0.08,0.22,0.0563333333333333
1065,FIFA 16,12,2015.0,1,1,0.55,1.01,0.0,0.13,0.0563333333333333
1068,Harry Potter and the Sorcerer's Stone,8,2001.0,8,1,0.87,0.66,0.08,0.08,0.0563333333333333
1069,Need For Speed: Undercover,12,2008.0,3,1,0.79,0.71,0.01,0.18,0.0563333333333333
1071,Sid Meier's Civilization V,20,2010.0,11,1,0.98,0.52,0.0,0.19,0.0563333333333333
1072,Resident Evil 4,4,2005.0,8,1,0.98,0.42,0.22,0.06,0.0563333333333333
1073,Call of Duty Black Ops: Declassified,19,2012.0,8,1,0.8,0.52,0.07,0.3,0.0563333333333333
1076,NFL GameDay 98,14,1997.0,1,1,1.58,0.06,0.0,0.04,0.056
1077,LEGO Batman 2: DC Super Heroes,12,2012.0,8,1,0.9,0.64,0.0,0.15,0.056
1078,Yoshi's Cookie,7,1992.0,5,1,0.59,0.24,0.82,0.03,0.056
1079,Time Crisis,14,1997.0,6,1,0.38,0.87,0.33,0.1,0.056
1080,The Sims: Superstar,20,2003.0,7,1,1.67,0.0,0.0,0.0,0.056
1082,MySims,5,2007.0,7,1,0.91,0.55,0.04,0.17,0.056
1083,Metroid Fusion,8,2002.0,8,1,1.18,0.27,0.17,0.06,0.056
1084,Shaun White Snowboarding: Road Trip,5,2008.0,1,1,0.94,0.57,0.0,0.17,0.0556666666666666
1085,SSX 3,15,2003.0,1,1,0.93,0.52,0.0,0.22,0.0556666666666666
1087,Madden NFL 2001,14,2000.0,1,1,1.58,0.05,0.0,0.04,0.0556666666666666
1088,Fight Night Round 3,16,2006.0,9,1,0.81,0.59,0.01,0.26,0.0556666666666666
1089,Knack,17,2013.0,2,1,0.43,0.67,0.42,0.15,0.0556666666666666
1090,Star Wars: Battlefront II,11,2005.0,6,1,1.22,0.39,0.0,0.06,0.0556666666666666
1091,Disney's DuckTales,1,1989.0,2,1,0.91,0.3,0.42,0.04,0.0556666666666666
1092,Tony Hawk's Pro Skater 3,14,2001.0,1,1,1.09,0.49,0.02,0.07,0.0556666666666666
1094,StarCraft II: Heart of the Swarm,20,2013.0,11,1,0.82,0.65,0.0,0.19,0.0556666666666666
1095,PGR: Project Gotham Racing 2,11,2003.0,3,1,0.97,0.59,0.04,0.07,0.0556666666666666
1097,NCAA Football 2004,15,2003.0,1,1,1.35,0.09,0.0,0.23,0.0556666666666666
1099,Dying Light,17,2015.0,8,1,0.63,0.66,0.11,0.26,0.0553333333333333
1100,Heavenly Sword,16,2007.0,8,1,0.57,0.73,0.06,0.3,0.0553333333333333
1101,Street Fighter II': Special Champion Edition,23,1992.0,9,1,1.0,0.3,0.31,0.04,0.0553333333333333
1102,SSX,15,2000.0,1,1,0.78,0.61,0.06,0.2,0.0553333333333333
1103,Max Payne 3,12,2012.0,6,1,0.86,0.64,0.01,0.14,0.0553333333333333
1105,Need for Speed Carbon,12,2006.0,3,1,0.76,0.7,0.02,0.18,0.0553333333333333
1106,NBA Live 2003,15,2002.0,1,1,1.25,0.15,0.03,0.22,0.0553333333333333
1109,Mario Party 6,4,2004.0,12,1,0.9,0.11,0.6,0.05,0.055
1110,Super Scope 6,2,1991.0,6,1,1.06,0.38,0.15,0.05,0.055
1111,Go Vacation,5,2011.0,12,1,0.48,0.68,0.33,0.16,0.055
1113,Army of Two,12,2008.0,6,1,1.09,0.38,0.02,0.16,0.055
1115,Kirby & the Amazing Mirror,8,2004.0,2,1,0.8,0.05,0.76,0.03,0.0546666666666666
1119,Ghosts 'n Goblins,1,1986.0,8,1,0.74,0.26,0.61,0.03,0.0546666666666666
1120,Tiger Woods PGA Tour 2003,15,2002.0,1,1,0.8,0.63,0.0,0.21,0.0546666666666666
1121,NBA Live 06 (All region sales),15,2005.0,1,1,1.44,0.15,0.0,0.05,0.0546666666666666
1122,Prince of Persia: Warrior Within,15,2004.0,8,1,0.54,0.88,0.0,0.22,0.0546666666666666
1123,Kinectimals,12,2010.0,7,1,1.02,0.48,0.0,0.14,0.0546666666666666
1124,Until Dawn,17,2015.0,10,1,0.44,0.89,0.05,0.25,0.0546666666666666
1125,ESPN NFL 2K5,11,2004.0,1,1,1.54,0.02,0.0,0.07,0.0543333333333333
1126,Viva Pinata,12,2006.0,7,1,0.45,0.96,0.02,0.2,0.0543333333333333
1127,Pikmin,4,2001.0,11,1,0.78,0.25,0.56,0.04,0.0543333333333333
1129,Sonic Generations,16,2011.0,2,1,0.6,0.73,0.02,0.28,0.0543333333333333
1130,Tiger Woods PGA Tour 2004,15,2003.0,1,1,1.18,0.34,0.0,0.1,0.0543333333333333
1131,Ape Escape,14,1999.0,2,1,0.71,0.48,0.32,0.11,0.0543333333333333
1132,NBA 2K15,12,2014.0,1,1,1.33,0.14,0.0,0.15,0.0543333333333333
1133,NCAA Football 2005,15,2004.0,1,1,1.32,0.09,0.0,0.22,0.054
1136,Tony Hawk's American Wasteland (Old all region sales),15,2005.0,1,1,0.8,0.63,0.01,0.19,0.054
1137,Rage,12,2011.0,6,1,0.82,0.61,0.03,0.15,0.054
1138,Mario Hoops 3 on 3,9,2006.0,1,1,0.99,0.04,0.49,0.1,0.054
1139,Kirby Air Ride,4,2003.0,3,1,1.01,0.11,0.45,0.04,0.054
1140,Sled Storm,14,1998.0,3,1,0.9,0.61,0.0,0.11,0.054
1141,Pokemon Battle Revolution,5,2006.0,4,1,0.8,0.38,0.3,0.13,0.0536666666666666
1142,NFL Street 2,15,2004.0,1,1,0.79,0.62,0.0,0.21,0.0536666666666666
1143,Gears of War: Judgment,12,2013.0,6,1,0.92,0.53,0.03,0.13,0.0536666666666666
1144,Baseball,7,1989.0,1,1,0.66,0.27,0.65,0.03,0.0536666666666666
1145,Yu-Gi-Oh! Duel Monsters,7,1998.0,11,1,0.0,0.0,1.61,0.01,0.0536666666666666
1146,Super Mario Strikers,4,2005.0,1,1,0.98,0.38,0.2,0.04,0.0536666666666666
1147,Buzz! The Music Quiz,15,2005.0,12,1,0.0,1.18,0.0,0.43,0.0536666666666666
1149,Far Cry 4,13,2014.0,6,1,0.79,0.68,0.01,0.13,0.0536666666666666
1150,Dance Dance Revolution: Hottest Party 2,5,2008.0,7,1,0.95,0.48,0.01,0.15,0.0533333333333333
1151,Moshi Monsters: Moshling Zoo,9,2011.0,12,1,0.4,0.99,0.0,0.22,0.0533333333333333
1152,Dollar Dash,15,2005.0,8,1,1.3,0.23,0.0,0.07,0.0533333333333333
1153,Far Cry 2,12,2008.0,8,1,0.71,0.69,0.02,0.18,0.0533333333333333
1155,River Raid,21,1981.0,6,1,1.49,0.09,0.0,0.02,0.0533333333333333
1156,Silent Hill,14,1999.0,8,1,0.71,0.48,0.3,0.1,0.0533333333333333
1159,Sonic Heroes,4,2003.0,2,1,1.05,0.44,0.06,0.04,0.0533333333333333
1161,Diablo,20,1996.0,4,1,0.01,1.58,0.0,0.0,0.053
1162,The Legend of Zelda: Twilight Princess,4,2006.0,8,1,1.15,0.36,0.04,0.04,0.053
1163,Soul Edge,14,1996.0,9,1,0.61,0.41,0.46,0.1,0.053
1164,Devil May Cry 4,16,2008.0,8,1,0.58,0.46,0.34,0.21,0.053
1166,Pro Evolution Soccer 2008,16,2007.0,1,1,0.04,1.1,0.32,0.13,0.053
1167,SoulCalibur IV,12,2008.0,9,1,0.92,0.44,0.07,0.15,0.053
1168,LEGO Harry Potter: Years 1-4,12,2010.0,8,1,0.95,0.5,0.0,0.14,0.053
1169,NASCAR 2000,14,1999.0,3,1,0.88,0.6,0.0,0.1,0.053
1170,Wolfenstein: The New Order,17,2014.0,6,1,0.47,0.8,0.03,0.29,0.0526666666666666
1171,Carnival Games: Mini Golf,5,2008.0,1,1,0.87,0.56,0.0,0.15,0.0526666666666666
1172,Guitar Hero: On Tour Decades,9,2008.0,12,1,0.85,0.58,0.0,0.16,0.0526666666666666
1173,MySims Kingdom,9,2008.0,7,1,0.81,0.6,0.01,0.17,0.0526666666666666
1174,Jampack Summer 2K,14,2000.0,12,1,0.88,0.6,0.0,0.1,0.0526666666666666
1175,Need for Speed: Most Wanted,12,2012.0,3,1,0.62,0.8,0.01,0.15,0.0526666666666666
1176,Guitar Hero 5,5,2009.0,12,1,0.94,0.49,0.0,0.15,0.0526666666666666
1180,Pokemon Mystery Dungeon: Explorers of Sky,9,2009.0,4,1,0.58,0.44,0.44,0.12,0.0526666666666666
1182,Pro Evolution Soccer 2010,15,2009.0,1,1,0.1,0.18,0.12,1.16,0.0523333333333333
1183,NCAA Football 2002,15,2001.0,1,1,0.77,0.6,0.0,0.2,0.0523333333333333
1185,Mario Party 7,4,2005.0,12,1,0.95,0.11,0.46,0.04,0.0523333333333333
1186,Pro Evolution Soccer 2013,16,2012.0,1,1,0.18,0.64,0.49,0.25,0.052
1187,Smuggler's Run,15,2000.0,3,1,0.77,0.6,0.0,0.2,0.052
1188,Fight Night Round 3,15,2006.0,9,1,1.07,0.4,0.0,0.1,0.052
1189,Donkey Kong Classics,1,1988.0,2,1,0.59,0.14,0.81,0.02,0.052
1190,Twisted Metal,14,1995.0,8,1,1.32,0.19,0.0,0.05,0.052
1191,Dark Souls III,17,2016.0,4,1,0.58,0.44,0.33,0.21,0.052
1192,Final Fight,2,1990.0,8,1,0.67,0.17,0.69,0.03,0.052
1194,Pokemon Pinball: Ruby & Sapphire,8,2003.0,12,1,0.68,0.38,0.44,0.05,0.052
1195,LEGO Marvel Super Heroes,17,2013.0,8,1,0.59,0.75,0.01,0.21,0.052
1196,Mafia II,12,2010.0,8,1,0.84,0.56,0.0,0.15,0.0516666666666666
1197,Dishonored,16,2012.0,8,1,0.72,0.54,0.04,0.25,0.0516666666666666
1199,Tom Clancy's Rainbow Six 3,11,2003.0,6,1,0.91,0.57,0.0,0.07,0.0516666666666666
1201,BioShock 2,16,2010.0,6,1,0.85,0.47,0.02,0.22,0.0516666666666666
1202,007: The World is not Enough,3,2000.0,8,1,1.13,0.38,0.02,0.03,0.0516666666666666
1203,Spider-Man 2: Enter: Electro,14,2001.0,8,1,0.57,0.87,0.02,0.09,0.0516666666666666
1204,Watch Dogs,13,2014.0,8,1,0.9,0.53,0.0,0.13,0.0516666666666666
1206,Ni no Kuni: Wrath of the White Witch,16,2011.0,4,1,0.6,0.51,0.21,0.23,0.0516666666666666
1208,LEGO Battles: Ninjago,9,2011.0,11,1,1.07,0.36,0.0,0.12,0.0516666666666666
1209,Mario Party 10,6,2015.0,12,1,0.69,0.5,0.24,0.11,0.0516666666666666
1210,Dead Rising 3,13,2013.0,8,1,1.06,0.35,0.01,0.12,0.0513333333333333
1211,Resident Evil: The Umbrella Chronicles,5,2007.0,8,1,0.68,0.43,0.29,0.14,0.0513333333333333
1212,Fire Emblem Fates,10,2015.0,4,1,0.71,0.22,0.52,0.1,0.0513333333333333
1213,Dark Cloud,15,2000.0,4,1,0.83,0.44,0.08,0.19,0.0513333333333333
1214,Warcraft III: The Frozen Throne,20,2003.0,11,1,0.58,0.87,0.0,0.09,0.0513333333333333
1215,Tom Clancy's Ghost Recon Advanced Warfighter,12,2006.0,6,1,1.4,0.02,0.02,0.1,0.0513333333333333
1217,MVP Baseball 2005,15,2005.0,1,1,1.26,0.07,0.0,0.21,0.0513333333333333
1219,Call of Duty: Black Ops II,20,2012.0,6,1,0.63,0.69,0.0,0.21,0.051
1220,Fight Night Round 4,16,2009.0,9,1,0.92,0.41,0.0,0.21,0.051
1221,MySims Kingdom,5,2008.0,7,1,0.71,0.65,0.01,0.17,0.051
1222,The Simpsons Game,9,2007.0,8,1,0.57,0.79,0.0,0.17,0.051
1225,Call of Duty: Modern Warfare: Reflex Edition,5,2009.0,6,1,0.95,0.43,0.0,0.14,0.051
1226,FIFA 17,13,2016.0,1,1,0.17,1.26,0.0,0.1,0.051
1227,Mario Golf: Toadstool Tour,4,2003.0,1,1,1.09,0.15,0.25,0.04,0.051
1228,Tiger Woods 99 PGA Tour Golf,14,1997.0,1,1,0.85,0.58,0.0,0.1,0.051
1229,Donkey Kong Country: Tropical Freeze,6,2014.0,2,1,0.73,0.52,0.15,0.12,0.0506666666666666
1230,Dead Space 2,12,2011.0,6,1,0.94,0.45,0.0,0.13,0.0506666666666666
1231,Sonic Rivals 2,18,2007.0,3,1,0.44,0.69,0.0,0.39,0.0506666666666666
1232,Knockout Kings,14,1997.0,9,1,1.07,0.39,0.0,0.06,0.0506666666666666
1233,The Simpsons Skateboarding,15,2002.0,1,1,0.36,0.9,0.0,0.27,0.0506666666666666
1234,NASCAR 98,14,1996.0,3,1,1.43,0.05,0.0,0.04,0.0506666666666666
1235,F1 Race,1,1984.0,3,1,0.0,0.0,1.52,0.0,0.0506666666666666
1236,Xevious,1,1984.0,6,1,0.18,0.06,1.27,0.01,0.0506666666666666
1237,NASCAR 99,14,1998.0,3,1,1.45,0.04,0.0,0.04,0.0506666666666666
1238,NBA Live 2000,14,1998.0,1,1,1.43,0.05,0.0,0.03,0.0506666666666666
1239,Mafia II,16,2010.0,8,1,0.5,0.72,0.04,0.26,0.0506666666666666
1240,Call of Duty 3,16,2006.0,6,1,0.6,0.63,0.03,0.26,0.0506666666666666
1242,Pac-Man World 2,15,2002.0,8,1,1.26,0.05,0.0,0.21,0.0503333333333333
1243,Madden NFL 15,13,2014.0,1,1,1.3,0.09,0.0,0.12,0.0503333333333333
1244,Sonic & Sega All-Stars Racing,5,2010.0,3,1,0.65,0.71,0.0,0.15,0.0503333333333333
1246,Football Manager 2012,20,2011.0,1,1,0.02,1.16,0.0,0.34,0.0503333333333333
1248,Mega Man 2,1,1988.0,8,1,0.93,0.15,0.42,0.01,0.0503333333333333
1249,Simpsons Wrestling,14,2001.0,9,1,0.23,1.16,0.0,0.11,0.0503333333333333
1250,NBA Live 98,14,1997.0,1,1,1.41,0.06,0.0,0.04,0.0503333333333333
1251,The Simpsons Game,15,2007.0,8,1,0.35,0.03,0.0,1.13,0.0503333333333333
1253,SoulCalibur II,4,2003.0,9,1,0.99,0.32,0.11,0.08,0.05
1254,Resistance 3,16,2011.0,6,1,0.64,0.58,0.05,0.23,0.05
1259,Super Scribblenauts,9,2010.0,5,1,1.08,0.31,0.0,0.11,0.05
1260,Madden NFL 2001,15,2000.0,1,1,1.19,0.07,0.05,0.2,0.05
1262,Ice Climber,1,1985.0,2,1,0.46,0.1,0.92,0.02,0.05
1263,Sonic CD,24,1993.0,2,1,1.0,0.36,0.09,0.05,0.05
1265,Dead Rising 2,12,2010.0,8,1,0.75,0.53,0.09,0.12,0.05
1267,Pac-Man World,14,1998.0,8,1,1.21,0.14,0.1,0.04,0.05
1269,Final Fantasy: Crystal Chronicles,4,2003.0,4,1,0.72,0.38,0.36,0.04,0.0496666666666666
1270,Medal of Honor: Frontline,11,2002.0,6,1,1.0,0.43,0.0,0.06,0.0496666666666666
1271,Madden NFL 09,15,2008.0,1,1,1.22,0.0,0.0,0.27,0.0496666666666666
1273,Banjo-Tooie,3,2000.0,2,1,0.82,0.36,0.25,0.06,0.0496666666666666
1274,Buzz! The BIG Quiz,15,2006.0,12,1,0.0,1.1,0.0,0.39,0.0496666666666666
1275,007: Quantum of Solace,12,2008.0,8,1,0.82,0.52,0.01,0.14,0.0496666666666666
1276,The Sims 3,5,2010.0,7,1,0.61,0.73,0.0,0.15,0.0496666666666666
1277,New Play Control! Mario Power Tennis,5,2009.0,1,1,0.37,0.69,0.28,0.14,0.0493333333333333
1280,Nintendo World Cup,1,1990.0,1,1,0.28,0.5,0.65,0.05,0.0493333333333333
1282,Wario Land II,7,1997.0,2,1,0.7,0.35,0.39,0.04,0.0493333333333333
1283,Mass Effect 2,16,2011.0,4,1,0.78,0.47,0.03,0.2,0.0493333333333333
1284,Major League Baseball 2K5,15,2005.0,1,1,0.72,0.56,0.0,0.19,0.0493333333333333
1285,Fight Night 2004,15,2004.0,9,1,1.08,0.2,0.0,0.2,0.0493333333333333
1286,Tom Clancy's Splinter Cell: Pandora Tomorrow,11,2004.0,8,1,0.82,0.59,0.0,0.07,0.0493333333333333
1287,Imagine: Master Chef,9,2007.0,7,1,0.39,0.92,0.0,0.17,0.049
1288,Assassin's Creed III: Liberation,19,2012.0,8,1,0.58,0.55,0.06,0.28,0.049
1289,SoulCalibur IV,16,2008.0,9,1,0.72,0.41,0.14,0.2,0.049
1290,Mario Golf,3,1999.0,8,1,0.62,0.18,0.65,0.02,0.049
1292,Fight Night Round 3,12,2006.0,9,1,1.33,0.03,0.01,0.1,0.049
1293,Metal Gear Rising: Revengeance,16,2013.0,8,1,0.45,0.4,0.44,0.18,0.049
1296,The House of the Dead 2 & 3 Return,5,2008.0,6,1,0.78,0.5,0.03,0.15,0.049
1298,LittleBigPlanet PS Vita,19,2012.0,2,1,0.4,0.72,0.02,0.33,0.049
1301,Tom Clancy's Ghost Recon: Future Soldier,12,2012.0,6,1,0.93,0.4,0.02,0.12,0.0486666666666666
1302,Battlefield: Bad Company,12,2008.0,6,1,0.81,0.46,0.04,0.15,0.0486666666666666
1310,Mario Superstar Baseball,4,2005.0,1,1,0.93,0.24,0.25,0.04,0.0486666666666666
1311,Mass Effect 3,16,2012.0,4,1,0.63,0.59,0.03,0.21,0.0486666666666666
1312,LEGO Batman 2: DC Super Heroes,5,2012.0,8,1,0.94,0.4,0.0,0.11,0.0486666666666666
1313,Medal of Honor: Warfighter,16,2012.0,8,1,0.47,0.65,0.06,0.28,0.0486666666666666
1315,SNK vs. Capcom: The Match of the Millennium,18,2006.0,9,1,0.53,0.58,0.0,0.35,0.0486666666666666
1316,LEGO City Undercover,10,2013.0,2,1,0.51,0.75,0.07,0.12,0.0486666666666666
1317,Onimusha 3: Demon Siege,15,2004.0,8,1,0.37,0.47,0.54,0.07,0.0483333333333333
1318,Diablo III,12,2013.0,4,1,0.89,0.44,0.0,0.12,0.0483333333333333
