Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1820,Supercar Street Challenge,15,2001.0,3,1,0.55,0.43,0.0,0.14,0.0373333333333333
1821,Pilotwings 64,3,1996.0,7,1,0.56,0.24,0.3,0.02,0.0373333333333333
1822,Crackdown 2,12,2010.0,6,1,0.63,0.37,0.02,0.1,0.0373333333333333
1823,Final Fantasy XIV: A Realm Reborn,16,2013.0,4,2,0.36,0.33,0.28,0.15,0.0373333333333333
1824,Castlevania: Lords of Shadow,16,2010.0,8,1,0.5,0.37,0.1,0.16,0.0373333333333333
1825,Rocksmith,12,2011.0,12,1,0.84,0.2,0.01,0.08,0.0373333333333333
1826,Disney Infinity 2.0: Marvel Super Heroes,12,2014.0,8,2,0.62,0.4,0.0,0.1,0.0373333333333333
1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,18,2005.0,6,1,1.03,0.0,0.01,0.08,0.0373333333333333
1828,Call Of Duty 2: Big Red One,11,2005.0,6,1,0.66,0.4,0.0,0.05,0.0373333333333333
1829,Yoshi's Cookie,1,1992.0,5,1,0.41,0.06,0.63,0.02,0.0373333333333333
1830,Guitar Hero 5,15,2009.0,12,1,0.28,0.3,0.0,0.54,0.0373333333333333
1831,Worldwide Soccer Manager 2008,20,2007.0,1,3,0.0,1.12,0.0,0.0,0.0373333333333333
1832,Spider-Man 2,11,2004.0,8,1,0.82,0.26,0.0,0.04,0.0373333333333333
1833,Counter-Strike,11,2003.0,6,1,0.85,0.23,0.0,0.04,0.037
1834,Mad Max (2015),17,2015.0,8,1,0.32,0.58,0.04,0.17,0.037
1835,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",15,2007.0,8,1,0.63,0.37,0.0,0.11,0.037
1836,GRID,16,2008.0,3,3,0.31,0.57,0.03,0.2,0.037
1837,Guitar Hero Encore: Rocks The 80s,15,2007.0,12,3,0.92,0.04,0.0,0.15,0.037
1838,Sunset Overdrive,13,2014.0,6,1,0.62,0.4,0.0,0.08,0.037
1840,Tom Clancy's Splinter Cell: Chaos Theory,11,2005.0,8,1,0.68,0.38,0.0,0.05,0.037
1841,Donkey Kong Jr.,1,1983.0,2,1,0.33,0.07,0.7,0.01,0.037
1842,Arc the Lad,14,1995.0,4,1,0.0,0.0,1.1,0.01,0.037
1843,NBA Jam Tournament Edition,23,1994.0,1,3,0.95,0.14,0.0,0.03,0.037
1844,Need for Speed: ProStreet,5,2007.0,3,1,0.54,0.46,0.0,0.12,0.037
1845,Pikmin 3,6,2013.0,11,1,0.45,0.31,0.29,0.06,0.037
1846,Legend of Mana,14,1999.0,4,3,0.18,0.13,0.73,0.07,0.037
1847,Lumines: Puzzle Fusion,18,2004.0,5,1,0.52,0.35,0.0,0.23,0.037
1848,Toy Story 3: The Video Game,16,2010.0,8,2,0.51,0.42,0.0,0.17,0.037
1849,Guitar Hero 5,16,2009.0,12,1,0.53,0.4,0.0,0.17,0.0366666666666666
1850,Megamania,21,1981.0,6,1,1.03,0.06,0.0,0.01,0.0366666666666666
1851,Medal of Honor: Airborne,12,2007.0,6,1,0.45,0.53,0.01,0.12,0.0366666666666666
1852,The Legend of Zelda: Tri Force Heroes,10,2015.0,8,1,0.52,0.33,0.17,0.08,0.0366666666666666
1853,Jungle Hunt,21,1982.0,2,3,1.03,0.06,0.0,0.01,0.0366666666666666
1854,Triple Play 98,14,1997.0,1,1,0.61,0.42,0.0,0.07,0.0366666666666666
1855,LEGO The Lord of the Rings,16,2012.0,8,1,0.36,0.53,0.0,0.21,0.0366666666666666
1856,Petz Dogz 2,9,2007.0,7,1,0.47,0.52,0.0,0.12,0.0366666666666666
1857,WWE SmackDown vs. Raw 2011,16,2010.0,9,2,0.44,0.46,0.01,0.18,0.0366666666666666
1858,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,7,1999.0,11,1,0.0,0.0,1.1,0.0,0.0366666666666666
1859,Lode Runner,1,1984.0,5,3,0.0,0.0,1.1,0.0,0.0366666666666666
1860,The Final Fantasy Legend,7,1989.0,4,3,0.0,0.0,1.1,0.0,0.0366666666666666
1861,Famicom Jump: Eiyuu Retsuden,1,1989.0,4,1,0.0,0.0,1.1,0.0,0.0366666666666666
1862,F-Zero X,3,1998.0,3,1,0.45,0.33,0.29,0.03,0.0366666666666666
1863,Popeye,1,1983.0,2,1,0.51,0.12,0.45,0.02,0.0366666666666666
1864,NERF N-Strike,5,2008.0,6,1,0.92,0.09,0.0,0.09,0.0366666666666666
1865,NBA Live 2001,15,2001.0,1,1,0.52,0.4,0.04,0.13,0.0366666666666666
1866,SingStar Legends,15,2006.0,12,1,0.12,0.75,0.0,0.23,0.0366666666666666
1867,SingStar Rocks!,15,2006.0,12,1,0.0,0.84,0.0,0.25,0.0366666666666666
1868,Tales of Symphonia,4,2003.0,4,1,0.54,0.21,0.31,0.04,0.0366666666666666
1869,Untold Legends: Brotherhood of the Blade,18,2005.0,4,1,0.54,0.33,0.01,0.22,0.0366666666666666
1870,Star Ocean: The Second Story,14,1998.0,4,1,0.26,0.1,0.72,0.02,0.0366666666666666
1871,Lightning Returns: Final Fantasy XIII,16,2013.0,4,2,0.31,0.22,0.45,0.12,0.0366666666666666
1872,Star Wars: The Force Unleashed,18,2008.0,8,2,0.43,0.41,0.0,0.25,0.0363333333333333
1873,Imagine: Babysitters,9,2008.0,7,1,0.63,0.36,0.0,0.1,0.0363333333333333
1874,The Simpsons Game,18,2007.0,8,1,0.24,0.55,0.0,0.31,0.0363333333333333
1875,Yakuza 2,15,2006.0,10,1,0.05,0.04,0.84,0.16,0.0363333333333333
1876,Skate 2,12,2009.0,1,1,0.82,0.17,0.01,0.09,0.0363333333333333
1877,Dragon Ball Z: The Legacy of Goku II,8,2003.0,4,3,0.78,0.29,0.0,0.02,0.0363333333333333
1878,Virtua Fighter 5,16,2007.0,9,1,0.29,0.52,0.08,0.2,0.0363333333333333
1879,NFL 2K1,26,2000.0,1,1,1.02,0.05,0.0,0.02,0.0363333333333333
1880,BeatMania,14,1998.0,7,1,0.0,0.0,1.07,0.02,0.0363333333333333
1881,Namco Museum Battle Collection,18,2005.0,12,1,0.75,0.18,0.0,0.16,0.0363333333333333
1882,LEGO Star Wars II: The Original Trilogy,9,2006.0,8,2,0.96,0.04,0.0,0.08,0.0363333333333333
1883,Madden NFL 2004,11,2003.0,1,1,1.02,0.02,0.0,0.05,0.0363333333333333
1884,Empire: Total War,20,2009.0,11,1,0.01,0.97,0.0,0.11,0.0363333333333333
1885,The Godfather,15,2006.0,8,1,0.89,0.03,0.01,0.15,0.0363333333333333
1886,Tiger Woods PGA Tour 10,5,2009.0,1,1,0.61,0.37,0.0,0.11,0.0363333333333333
1887,Star Wars: Bounty Hunter,15,2002.0,6,2,0.53,0.42,0.0,0.14,0.0363333333333333
1888,Densha De Go!,14,1997.0,7,3,0.0,0.0,1.02,0.07,0.0363333333333333
1889,Dante's Inferno,16,2010.0,8,1,0.64,0.28,0.04,0.13,0.0363333333333333
1890,Sonic & Sega All-Stars Racing,9,2010.0,3,1,0.44,0.54,0.0,0.11,0.0363333333333333
1891,Skylanders Giants,16,2012.0,8,1,0.35,0.52,0.0,0.22,0.0363333333333333
1892,Endless Ocean,5,2007.0,10,1,0.44,0.47,0.09,0.09,0.0363333333333333
1893,NFL Blitz 2000,14,1998.0,1,3,0.6,0.41,0.0,0.07,0.0363333333333333
1894,Sonic Free Riders,12,2010.0,3,1,0.74,0.26,0.0,0.09,0.0363333333333333
1895,NASCAR Thunder 2004,15,2003.0,3,1,0.53,0.41,0.0,0.14,0.036
1896,Prince of Persia,16,2008.0,8,1,0.47,0.41,0.03,0.18,0.036
1897,SpongeBob SquarePants: Revenge of the Flying Dutchman,15,2002.0,2,2,0.53,0.41,0.0,0.14,0.036
1898,Grand Theft Auto V,20,2015.0,8,1,0.36,0.64,0.0,0.08,0.036
1899,The Biggest Loser,5,2009.0,1,2,0.87,0.12,0.0,0.09,0.036
1900,Fisherman's Bass Club,15,2002.0,1,3,0.53,0.41,0.0,0.14,0.036
1901,MySims Agents,9,2009.0,10,1,0.55,0.43,0.0,0.11,0.036
1902,Resident Evil: The Darkside Chronicles,5,2009.0,8,1,0.48,0.32,0.2,0.09,0.036
1903,NCAA Football 13,12,2012.0,8,1,1.02,0.0,0.0,0.06,0.036
1904,Grand Theft Auto: Chinatown Wars,18,2009.0,8,1,0.28,0.5,0.03,0.28,0.036
1905,FIFA Soccer 11,5,2010.0,1,1,0.26,0.69,0.0,0.12,0.036
1906,The Orange Box,16,2007.0,6,1,0.28,0.59,0.0,0.22,0.036
1907,Joust,21,1982.0,2,3,1.01,0.06,0.0,0.01,0.036
1908,Tomb Raider: Underworld,12,2008.0,8,2,0.53,0.43,0.01,0.11,0.036
1909,Tom Clancy's Ghost Recon 2,15,2004.0,6,1,0.64,0.34,0.0,0.1,0.036
1910,DiRT 3,16,2011.0,3,3,0.27,0.59,0.01,0.21,0.036
1911,LEGO City Undercover,6,2013.0,2,1,0.47,0.4,0.13,0.08,0.036
1912,Spore Creatures,9,2008.0,7,1,0.67,0.3,0.0,0.11,0.036
1913,Ready 2 Rumble Boxing,14,1998.0,1,3,0.6,0.41,0.0,0.07,0.036
1914,Dragon Ball Z: Taiketsu,8,2003.0,9,3,0.77,0.29,0.0,0.02,0.036
1915,Disney's Lilo & Stitch,8,2002.0,2,1,0.77,0.29,0.0,0.02,0.036
1916,Star Fox: Assault,4,2005.0,6,1,0.68,0.18,0.19,0.03,0.036
1917,Naruto: Ultimate Ninja Storm,16,2008.0,9,1,0.49,0.35,0.09,0.16,0.036
1918,Marvel vs. Capcom 3: Fate of Two Worlds,12,2011.0,9,1,0.79,0.18,0.03,0.07,0.036
1919,NCAA Football 14,12,2013.0,1,1,1.01,0.0,0.0,0.06,0.0356666666666666
1920,Doko Demo Issyo,14,1999.0,12,1,0.0,0.0,1.0,0.07,0.0356666666666666
1921,Call of Duty 3,15,2006.0,6,1,0.89,0.03,0.0,0.15,0.0356666666666666
1922,Imagine: Fashion Designer New York,9,2008.0,7,1,0.65,0.32,0.0,0.1,0.0356666666666666
1923,Red Dead Redemption: Undead Nightmare,12,2010.0,8,1,0.57,0.39,0.02,0.09,0.0356666666666666
1924,Bully: Scholarship Edition,12,2008.0,8,1,0.53,0.4,0.03,0.11,0.0356666666666666
1925,Virtua Fighter,25,1994.0,9,1,0.17,0.12,0.77,0.02,0.0356666666666666
1926,Championship Manager 99/00,20,1999.0,1,2,0.0,0.98,0.0,0.09,0.0356666666666666
1927,WWE SmackDown vs. Raw 2010,15,2009.0,9,2,0.53,0.01,0.0,0.54,0.0356666666666666
1928,Pro Evolution Soccer 2008,12,2007.0,1,1,0.08,0.9,0.04,0.05,0.0356666666666666
1929,Super Princess Peach,9,2005.0,2,1,0.72,0.06,0.21,0.07,0.0356666666666666
1930,NHL 99,14,1997.0,1,1,0.59,0.4,0.0,0.07,0.0356666666666666
1931,SoulCalibur III,15,2005.0,9,1,0.74,0.15,0.13,0.05,0.0356666666666666
1932,Skylanders SWAP Force,16,2013.0,2,1,0.43,0.44,0.0,0.2,0.0356666666666666
1933,F1 2012,16,2012.0,3,3,0.12,0.64,0.05,0.25,0.0356666666666666
1934,World Tour Soccer,18,2005.0,1,1,0.1,0.63,0.0,0.34,0.0356666666666666
1935,Disney Universe,5,2011.0,8,2,0.67,0.3,0.0,0.1,0.0356666666666666
1936,Ridge Racer Revolution,14,1995.0,3,1,0.17,0.12,0.71,0.07,0.0356666666666666
1937,LEGO Pirates of the Caribbean: The Video Game,12,2011.0,8,2,0.54,0.42,0.0,0.1,0.0356666666666666
1938,Hot Wheels Turbo Racing,14,1999.0,3,1,0.59,0.4,0.0,0.07,0.0356666666666666
1939,NCAA Football 99,14,1998.0,1,1,0.59,0.4,0.0,0.07,0.0353333333333333
1940,Mortal Kombat: Armageddon,15,2006.0,9,3,0.88,0.04,0.0,0.14,0.0353333333333333
1941,Aliens vs Predator,12,2010.0,6,1,0.55,0.4,0.0,0.11,0.0353333333333333
1942,Freekstyle,15,2002.0,3,1,0.52,0.41,0.0,0.14,0.0353333333333333
1943,Junior Brain Trainer,9,2008.0,12,3,0.23,0.74,0.0,0.1,0.0353333333333333
1944,Darksiders,12,2010.0,8,2,0.67,0.29,0.01,0.1,0.0353333333333333
1945,DiRT,16,2007.0,3,3,0.16,0.67,0.0,0.23,0.0353333333333333
1946,Call of Duty 4: Modern Warfare,9,2007.0,6,1,0.96,0.02,0.01,0.08,0.0353333333333333
1947,Simple 1500 Series Vol. 1: The Mahjong,14,1998.0,12,2,0.0,0.0,0.99,0.07,0.0353333333333333
1948,Sega Superstars Tennis,5,2008.0,1,1,0.28,0.65,0.0,0.13,0.0353333333333333
1949,NBA Street V3,15,2005.0,1,1,0.52,0.41,0.0,0.14,0.0353333333333333
1950,Sleeping Dogs,16,2012.0,8,2,0.31,0.5,0.05,0.19,0.0353333333333333
1951,Mercenaries 2: World in Flames,12,2008.0,6,1,0.65,0.3,0.01,0.1,0.0353333333333333
1952,Worms Armageddon,14,1999.0,11,3,0.18,0.81,0.0,0.08,0.0353333333333333
1953,Hulk,15,2003.0,8,3,0.52,0.41,0.0,0.14,0.0353333333333333
1954,LEGO Indiana Jones: The Original Adventures,16,2008.0,8,1,0.44,0.44,0.0,0.18,0.0353333333333333
1955,NFL Blitz,3,1998.0,1,3,1.02,0.04,0.0,0.01,0.0353333333333333
1956,NFL Quarterback Club 98,3,1997.0,1,3,1.01,0.05,0.0,0.01,0.0353333333333333
1957,DJ Hero,12,2009.0,12,1,0.56,0.4,0.0,0.11,0.0353333333333333
1958,Dora the Explorer: Dora Saves the Mermaids,9,2007.0,2,1,0.97,0.01,0.0,0.08,0.0353333333333333
1959,Diablo II: Lord of Destruction,20,2001.0,4,3,1.03,0.02,0.0,0.0,0.0353333333333333
1960,Naruto Shippuden: Ultimate Ninja Storm 4,17,2016.0,9,1,0.39,0.41,0.1,0.16,0.0353333333333333
1961,Spider-Man 2,8,2004.0,8,1,0.76,0.28,0.0,0.02,0.0353333333333333
1962,Virtua Tennis 3,16,2007.0,1,1,0.23,0.59,0.03,0.22,0.0353333333333333
1963,Seek and Destroy,15,2002.0,3,3,0.52,0.4,0.0,0.14,0.0353333333333333
1964,Warhawk,16,2007.0,7,1,0.49,0.39,0.0,0.17,0.0353333333333333
1965,Apollo Justice: Ace Attorney,9,2007.0,10,1,0.32,0.06,0.64,0.04,0.0353333333333333
1966,Assassin's Creed: Rogue,12,2014.0,8,1,0.58,0.38,0.0,0.09,0.035
1967,Cosmic Ark,21,1981.0,6,3,0.99,0.05,0.0,0.01,0.035
1968,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,18,2006.0,6,1,0.81,0.11,0.0,0.13,0.035
1969,Skylanders: Trap Team,5,2014.0,8,1,0.42,0.54,0.0,0.08,0.035
1970,Aliens vs Predator,16,2010.0,6,1,0.41,0.47,0.0,0.18,0.035
1971,Defender,21,1980.0,12,3,0.99,0.05,0.0,0.01,0.035
1972,Dance on Broadway,5,2010.0,12,1,0.27,0.66,0.0,0.12,0.035
1973,Adventure Island,1,1986.0,2,3,0.0,0.0,1.05,0.0,0.035
1974,Arc the Lad II,14,1996.0,4,1,0.0,0.0,0.92,0.13,0.035
1975,Tag Team Match M.U.S.C.L.E.,1,1985.0,9,1,0.0,0.0,1.05,0.0,0.035
1976,Derby Stallion 96,2,1996.0,1,3,0.0,0.0,1.04,0.01,0.035
1977,UFC Undisputed 3,16,2012.0,8,2,0.55,0.34,0.03,0.13,0.035
1978,NBA 2K3,15,2002.0,1,1,0.51,0.4,0.0,0.13,0.035
1979,Dragon Ball: XenoVerse,17,2015.0,9,1,0.3,0.48,0.12,0.15,0.035
1980,The Simpsons: Road Rage,11,2001.0,3,1,0.78,0.26,0.0,0.01,0.035
1981,Dave Mirra Freestyle BMX,14,2000.0,1,3,0.91,0.11,0.0,0.03,0.035
1982,Imagine: Animal Doctor,9,2007.0,7,1,0.45,0.49,0.0,0.11,0.035
1983,WWE SmackDown vs. Raw 2010,12,2009.0,9,2,0.56,0.38,0.01,0.11,0.035
1984,Forza Motorsport,11,2005.0,3,1,0.52,0.51,0.0,0.02,0.035
1985,Sonic the Hedgehog,12,2006.0,2,1,0.44,0.49,0.0,0.11,0.035
1986,MySims Agents,5,2009.0,10,1,0.62,0.32,0.0,0.1,0.035
1987,Monster Rancher 2,14,1998.0,7,1,0.19,0.13,0.66,0.07,0.035
1988,Pokemon Conquest,9,2012.0,4,1,0.58,0.06,0.37,0.04,0.035
1989,The Simpsons Game,12,2007.0,8,1,0.54,0.4,0.0,0.11,0.035
1990,Guinness World Records: The Videogame,5,2008.0,8,1,0.46,0.47,0.0,0.11,0.0346666666666666
1991,MVP Baseball 2003,15,2003.0,1,1,0.51,0.4,0.0,0.13,0.0346666666666666
1993,Dragon Ball Z: Budokai Tenkaichi 3,5,2007.0,9,3,0.33,0.37,0.26,0.09,0.0346666666666666
1994,Disney Tangled,9,2010.0,8,2,0.58,0.37,0.0,0.09,0.0346666666666666
1995,Tales of Destiny,14,1997.0,4,1,0.09,0.06,0.83,0.07,0.0346666666666666
1996,ATV: Quad Power Racing,14,2000.0,3,3,0.58,0.39,0.0,0.07,0.0346666666666666
1997,Disney Fairies: Tinker Bell and the Lost Treasure,9,2009.0,10,2,0.57,0.35,0.02,0.1,0.0346666666666666
1998,Mega Man X4,14,1996.0,8,3,0.45,0.3,0.22,0.07,0.0346666666666666
1999,Naruto: Clash of Ninja 2,4,2003.0,9,1,0.44,0.12,0.45,0.03,0.0346666666666666
2000,Dance Dance Revolution SuperNOVA,15,2006.0,7,1,0.87,0.03,0.0,0.14,0.0346666666666666
2001,Brink,12,2011.0,6,1,0.59,0.35,0.01,0.09,0.0346666666666666
2002,F-Zero: Maximum Velocity,8,2001.0,3,1,0.39,0.16,0.37,0.12,0.0346666666666666
2003,Bomberman 64,3,1997.0,5,3,0.5,0.2,0.31,0.03,0.0346666666666666
2004,Jeremy McGrath Supercross 98,14,1998.0,3,3,0.91,0.1,0.0,0.03,0.0346666666666666
2005,LEGO Indiana Jones 2: The Adventure Continues,12,2009.0,8,1,0.62,0.33,0.0,0.09,0.0346666666666666
2006,Project CARS,17,2015.0,3,3,0.17,0.69,0.02,0.15,0.0346666666666666
2007,Need for Speed: Most Wanted,11,2005.0,3,1,0.53,0.46,0.0,0.05,0.0346666666666666
2008,Kirby: Mass Attack,9,2011.0,2,1,0.52,0.06,0.41,0.05,0.0346666666666666
2009,LEGO Marvel Super Heroes,13,2013.0,8,1,0.61,0.34,0.0,0.09,0.0346666666666666
2010,ZhuZhu Pets,9,2010.0,7,1,0.68,0.27,0.0,0.09,0.0346666666666666
2011,Tom Clancy's Ghost Recon Advanced Warfighter 2,16,2007.0,6,1,0.34,0.48,0.02,0.19,0.0346666666666666
2012,MotorStorm: Arctic Edge,18,2009.0,3,1,0.16,0.58,0.0,0.3,0.0346666666666666
2013,WipEout Pure,18,2005.0,3,1,0.47,0.34,0.0,0.22,0.0346666666666666
2014,EA Sports UFC,17,2014.0,1,1,0.46,0.4,0.01,0.17,0.0346666666666666
2015,MX vs. ATV Unleashed,15,2005.0,3,2,0.86,0.03,0.0,0.14,0.0343333333333333
2016,Sonic Unleashed,16,2008.0,2,1,0.56,0.33,0.01,0.14,0.0343333333333333
2017,Tiger Woods PGA Tour 08,5,2007.0,1,1,0.94,0.02,0.0,0.08,0.0343333333333333
2018,Rayman Origins,16,2011.0,2,1,0.33,0.51,0.01,0.18,0.0343333333333333
2019,Epic Mickey 2: The Power of Two,5,2012.0,8,2,0.72,0.23,0.0,0.08,0.0343333333333333
2020,NCAA March Madness 2004,15,2003.0,1,1,0.5,0.39,0.0,0.13,0.0343333333333333
2022,Bomberman,1,1985.0,5,3,0.18,0.0,0.85,0.0,0.0343333333333333
2023,The Simpsons Game,5,2007.0,8,1,0.45,0.47,0.0,0.11,0.0343333333333333
2024,Tomb Raider,20,1996.0,8,2,0.96,0.07,0.0,0.0,0.0343333333333333
2025,Rock Band 2,5,2008.0,12,3,0.94,0.01,0.0,0.08,0.0343333333333333
2026,Street Fighter Alpha 3,14,1998.0,9,3,0.38,0.12,0.51,0.02,0.0343333333333333
2027,Bulletstorm,12,2011.0,6,1,0.61,0.32,0.01,0.08,0.034
2028,FIFA Soccer 08,5,2007.0,1,1,0.32,0.59,0.01,0.11,0.034
2029,Naruto: Clash of Ninja Revolution,5,2007.0,9,3,0.45,0.46,0.0,0.11,0.034
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,12,2007.0,6,1,0.87,0.05,0.02,0.08,0.034
2031,ZombiU,6,2012.0,8,1,0.53,0.36,0.05,0.08,0.034
2032,Shrek 2,4,2004.0,2,1,0.73,0.26,0.01,0.03,0.034
2033,Petz: Catz 2,9,2007.0,7,1,0.51,0.4,0.0,0.11,0.034
2034,Tales of Graces f,16,2010.0,4,1,0.28,0.21,0.45,0.08,0.034
2035,Final Fight 2,2,1993.0,8,1,0.39,0.12,0.49,0.02,0.034
2036,Wall-E,5,2008.0,2,2,0.51,0.4,0.0,0.11,0.034
2037,The Lost World: Jurassic Park,14,1997.0,8,1,0.57,0.39,0.0,0.07,0.034
2038,Ace Combat 6: Fires of Liberation,12,2007.0,7,3,0.69,0.04,0.22,0.06,0.034
2039,Madden NFL 07,11,2006.0,1,1,0.97,0.03,0.0,0.03,0.034
2040,Disney Infinity 2.0: Marvel Super Heroes,16,2014.0,8,2,0.44,0.4,0.0,0.17,0.034
2041,Harry Potter and the Prisoner of Azkaban,15,2004.0,8,1,0.5,0.39,0.0,0.13,0.034
2042,Pong: The Next Level,14,1998.0,5,3,0.56,0.38,0.0,0.07,0.0336666666666666
2043,Bayonetta 2,6,2014.0,8,1,0.34,0.28,0.1,0.3,0.0336666666666666
2044,Prince of Persia,12,2008.0,8,1,0.54,0.35,0.02,0.1,0.0336666666666666
2045,God of War: Ghost of Sparta,18,2010.0,8,1,0.41,0.36,0.03,0.21,0.0336666666666666
2046,Sonic Generations,10,2011.0,2,1,0.44,0.46,0.01,0.09,0.0336666666666666
2047,Ninja Gaiden II,12,2008.0,8,2,0.65,0.22,0.05,0.1,0.0336666666666666
2048,NBA Jam Tournament Edition,2,1995.0,1,3,0.87,0.12,0.0,0.02,0.0336666666666666
2049,Championship Manager 3,20,2003.0,1,2,0.0,0.93,0.0,0.08,0.0336666666666666
2050,Guitar Hero: Warriors of Rock,5,2010.0,12,1,0.48,0.44,0.0,0.09,0.0336666666666666
2051,Oshare Majo Love and Berry: DS Collection,9,2006.0,12,1,0.0,0.0,1.01,0.0,0.0336666666666666
2052,Monster Rancher,14,1997.0,7,2,0.12,0.08,0.74,0.07,0.0336666666666666
2053,The LEGO Movie Videogame,16,2014.0,8,1,0.33,0.48,0.02,0.18,0.0336666666666666
2054,DiRT 2,16,2009.0,3,3,0.27,0.53,0.0,0.2,0.0336666666666666
2055,Rayman Legends,17,2014.0,2,1,0.21,0.61,0.0,0.18,0.0336666666666666
2056,NERF N-Strike Elite,5,2009.0,6,1,0.93,0.0,0.0,0.07,0.0333333333333333
2057,Ford Racing 2,15,2003.0,3,3,0.49,0.38,0.0,0.13,0.0333333333333333
2058,Breath of Fire III,14,1997.0,4,1,0.29,0.19,0.46,0.07,0.0333333333333333
2059,PES 2009: Pro Evolution Soccer,12,2008.0,1,1,0.13,0.76,0.03,0.09,0.0333333333333333
2060,Dead or Alive 2,15,2000.0,9,2,0.3,0.24,0.38,0.08,0.0333333333333333
2061,1942,1,1985.0,6,1,0.65,0.14,0.21,0.0,0.0333333333333333
2062,Excitebike 64,3,2000.0,3,1,0.65,0.15,0.19,0.01,0.0333333333333333
2063,NES Open Tournament Golf,1,1991.0,1,1,0.41,0.1,0.47,0.02,0.0333333333333333
2064,Game & Watch Gallery,7,1997.0,12,1,0.63,0.25,0.09,0.03,0.0333333333333333
2065,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,15,2004.0,12,3,0.0,0.0,1.0,0.0,0.0333333333333333
2066,SoulCalibur II,11,2003.0,9,1,0.78,0.18,0.03,0.0,0.0333333333333333
2067,Haze,16,2008.0,6,1,0.49,0.33,0.02,0.15,0.0333333333333333
2068,UFC Undisputed 3,12,2012.0,8,2,0.72,0.21,0.0,0.07,0.0333333333333333
2069,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),12,2006.0,1,1,0.08,0.9,0.02,0.0,0.0333333333333333
2070,Road & Track Presents: The Need for Speed,14,1995.0,3,1,0.56,0.38,0.0,0.07,0.0333333333333333
2071,NFL GameDay 2001,14,2000.0,1,1,0.56,0.38,0.0,0.07,0.0333333333333333
2072,Killzone: Mercenary,19,2013.0,6,1,0.25,0.49,0.04,0.22,0.0333333333333333
2073,NBA Live 97,14,1996.0,1,1,0.55,0.38,0.0,0.07,0.0333333333333333
2074,Dynasty Warriors 3: Xtreme Legends,15,2002.0,8,2,0.13,0.1,0.74,0.03,0.0333333333333333
2075,Zoo Tycoon DS,9,2005.0,11,2,0.86,0.04,0.01,0.08,0.0333333333333333
2076,Rocksmith 2014,16,2013.0,12,1,0.51,0.27,0.05,0.15,0.0333333333333333
2077,Dead Space 3,16,2013.0,8,1,0.44,0.38,0.0,0.17,0.0333333333333333
2078,Wheel of Fortune,5,2010.0,12,2,0.89,0.04,0.0,0.06,0.0333333333333333
2079,Disney Infinity,16,2013.0,8,2,0.48,0.35,0.0,0.16,0.0333333333333333
2080,Dark Souls,12,2011.0,4,1,0.64,0.28,0.0,0.08,0.0333333333333333
2081,Puzzler Collection,9,2008.0,5,1,0.17,0.78,0.0,0.04,0.0333333333333333
2082,Jampack Winter 2000,14,2000.0,12,1,0.55,0.38,0.0,0.07,0.0333333333333333
2083,Dead Space 3,12,2013.0,8,1,0.64,0.28,0.0,0.08,0.033
2084,Phoenix Wright: Ace Attorney,9,2005.0,10,1,0.49,0.07,0.39,0.05,0.033
2085,NFL Fever 2002,11,2000.0,1,1,0.74,0.21,0.0,0.04,0.033
2086,The Simpsons: Hit & Run,4,2003.0,3,3,0.77,0.2,0.0,0.03,0.033
2087,Littlest Pet Shop: Winter,9,2008.0,7,1,0.59,0.31,0.0,0.1,0.033
2089,Tom Clancy's Splinter Cell: Blacklist,12,2013.0,8,1,0.57,0.34,0.01,0.08,0.033
2090,Ace Combat X: Skies of Deception,18,2006.0,7,1,0.37,0.31,0.12,0.19,0.033
2091,NCAA Football 12,12,2011.0,1,1,0.94,0.0,0.0,0.06,0.033
2092,LEGO Pirates of the Caribbean: The Video Game,16,2011.0,8,2,0.36,0.46,0.0,0.17,0.033
2093,Band Hero,5,2009.0,12,1,0.6,0.3,0.0,0.09,0.033
2094,Cars: Race-O-Rama,5,2009.0,3,2,0.61,0.3,0.0,0.09,0.033
2095,Oddworld: Abe's Exoddus,14,1998.0,2,3,0.55,0.38,0.0,0.06,0.033
2096,EyePet,16,2009.0,7,1,0.35,0.52,0.04,0.09,0.033
2097,Scooby-Doo! First Frights,5,2009.0,8,1,0.88,0.05,0.0,0.07,0.033
2098,Midnight Club: LA Remix,18,2008.0,3,1,0.52,0.28,0.0,0.19,0.033
2099,The Bouncer,15,2000.0,8,1,0.3,0.23,0.38,0.08,0.033
2100,Guitar Hero: Aerosmith,16,2008.0,12,1,0.73,0.15,0.0,0.11,0.033
2101,WWE SmackDown vs Raw 2008,5,2007.0,9,2,0.38,0.5,0.0,0.11,0.033
2102,FIFA Soccer 10,5,2009.0,1,1,0.23,0.65,0.0,0.11,0.033
2103,Shadow The Hedgehog,4,2005.0,2,1,0.76,0.2,0.0,0.03,0.033
2104,Farming Simulator 2013,20,2012.0,7,1,0.0,0.8,0.0,0.18,0.033
