Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
7257,Tamagotchi no KiraKira Omisecchi,9,2008.0,12,1,0.0,0.0,0.22,0.0,0.0073333333333333
4691,BioShock,20,2007.0,6,1,0.01,0.39,0.0,0.02,0.0136666666666666
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,9,2010.0,7,1,0.5,0.0,0.0,0.03,0.0176666666666666
13977,Mr. Driller,14,1999.0,5,1,0.02,0.01,0.0,0.0,0.0013333333333333
1353,Classic NES Series: Super Mario Bros.,8,2004.0,2,1,0.0,0.0,1.39,0.03,0.0476666666666666
6130,X-Men: Reign of Apocalypse,8,2001.0,8,1,0.2,0.08,0.0,0.01,0.0093333333333333
7084,Mega Man Battle Network 5: Team Colonel / Protoman,8,2004.0,4,1,0.16,0.06,0.0,0.0,0.0076666666666666
11231,Savage Skies,15,2002.0,6,3,0.04,0.03,0.0,0.01,0.003
15808,Let's Pilates!,9,2007.0,12,1,0.02,0.0,0.0,0.0,0.0006666666666666
6180,MLB 07: The Show,18,2007.0,1,1,0.26,0.0,0.0,0.02,0.0093333333333333
5258,G-Force,18,2009.0,8,1,0.24,0.07,0.0,0.05,0.012
333,Resident Evil 3: Nemesis,14,1999.0,8,2,1.3,0.77,1.54,0.11,0.124
5503,Classic NES Series: Castlevania,8,2004.0,2,1,0.17,0.06,0.09,0.01,0.011
6608,MVP Baseball 2004,4,2004.0,1,1,0.2,0.05,0.0,0.01,0.0086666666666666
9307,Game Party: Champions,6,2012.0,8,1,0.09,0.03,0.0,0.01,0.0046666666666666
8355,Family Feud Decades,5,2010.0,12,1,0.16,0.0,0.0,0.01,0.0056666666666666
6619,Journey,16,2012.0,10,1,0.04,0.15,0.0,0.06,0.0083333333333333
15312,War Leaders: Clash of Nations,20,2009.0,11,3,0.0,0.02,0.0,0.0,0.0006666666666666
2278,Avatar: The Game,16,2009.0,8,1,0.32,0.43,0.0,0.16,0.0303333333333333
12810,Pro Yakyuu Famista 2011,10,2011.0,1,1,0.0,0.0,0.06,0.0,0.002
5230,Rapala Pro Fishing,15,2004.0,1,3,0.18,0.14,0.0,0.05,0.012
11966,Silent Hill: Origins,15,2008.0,8,1,0.03,0.03,0.0,0.01,0.0023333333333333
10553,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,9,2007.0,12,3,0.0,0.0,0.1,0.0,0.0033333333333333
1900,Fisherman's Bass Club,15,2002.0,1,3,0.53,0.41,0.0,0.14,0.036
14079,Hotel Giant 2,20,2008.0,11,3,0.0,0.03,0.0,0.01,0.0013333333333333
1877,Dragon Ball Z: The Legacy of Goku II,8,2003.0,4,3,0.78,0.29,0.0,0.02,0.0363333333333333
4868,NBA Jam,16,2010.0,1,1,0.22,0.12,0.0,0.06,0.0133333333333333
5241,Super Robot Taisen A,8,2001.0,11,3,0.0,0.0,0.35,0.01,0.012
598,Ratchet & Clank: Up Your Arsenal,15,2004.0,2,1,1.31,0.74,0.31,0.22,0.0856666666666666
8712,Putty Squad,17,2013.0,2,3,0.06,0.07,0.0,0.02,0.0053333333333333
9661,Sonic Jam,25,1997.0,2,1,0.0,0.0,0.12,0.0,0.004
8489,Thor: God of Thunder,5,2011.0,8,1,0.11,0.04,0.0,0.01,0.0053333333333333
7268,Growlanser: Heritage of War,15,2006.0,4,3,0.11,0.08,0.0,0.03,0.0073333333333333
8597,Dragon Ball: Origins 2,9,2010.0,8,1,0.05,0.02,0.08,0.01,0.0053333333333333
15660,SBK09 Superbike World Championship,16,2009.0,3,3,0.0,0.01,0.0,0.0,0.0006666666666666
8686,Street Racer,14,1996.0,3,1,0.09,0.06,0.0,0.01,0.0053333333333333
9381,SingStar Latino,15,2007.0,12,1,0.07,0.05,0.0,0.02,0.0043333333333333
6807,The Incredible Hulk,9,2008.0,8,1,0.22,0.0,0.0,0.02,0.008
7438,Just Dance: Greatest Hits,5,2012.0,12,1,0.15,0.04,0.0,0.02,0.007
11505,Witches & Vampires: The Secrets of Ashburry,9,2010.0,10,3,0.05,0.02,0.0,0.01,0.0026666666666666
10344,Science Papa,9,2009.0,12,1,0.09,0.01,0.0,0.01,0.0036666666666666
9623,Burnout,11,2002.0,3,3,0.09,0.03,0.0,0.0,0.0043333333333333
12793,Coraline,5,2009.0,8,2,0.05,0.0,0.0,0.0,0.002
8408,Naval Assault: The Killing Tide,12,2010.0,7,3,0.08,0.07,0.0,0.02,0.0056666666666666
11220,Princess Isabella: A Witch's Curse,9,2010.0,10,3,0.05,0.03,0.0,0.01,0.003
366,Battlefield 4,12,2013.0,6,1,2.14,1.08,0.02,0.29,0.1176666666666666
11918,Operation Flashpoint: Red River,20,2011.0,6,3,0.01,0.04,0.0,0.01,0.0023333333333333
8520,Midway Arcade Treasures 2,4,2004.0,12,3,0.13,0.03,0.0,0.0,0.0053333333333333
6368,Major League Baseball 2K10,5,2010.0,1,1,0.25,0.0,0.0,0.02,0.009
7624,San Francisco Rush 2049,3,2000.0,3,3,0.16,0.04,0.0,0.0,0.0066666666666666
157,Assassin's Creed II,16,2009.0,8,1,2.54,1.95,0.21,0.87,0.1856666666666666
15299,Meitantei Evangelion,15,2007.0,10,3,0.0,0.0,0.02,0.0,0.0006666666666666
14534,Hakuouki,15,2008.0,10,3,0.0,0.0,0.03,0.0,0.001
5946,Fist of the North Star: Ken's Rage 2,16,2012.0,9,2,0.0,0.0,0.3,0.0,0.01
6703,Final Fantasy Type-0,13,2015.0,4,2,0.15,0.07,0.0,0.02,0.0083333333333333
12681,Yomawari,19,2015.0,10,3,0.0,0.0,0.06,0.0,0.002
6278,M&M's Blast!,8,2001.0,5,3,0.2,0.07,0.0,0.0,0.009
7497,Thrillville,18,2006.0,11,3,0.18,0.0,0.0,0.02,0.0066666666666666
3935,Rory McIlroy PGA Tour,17,2015.0,8,1,0.18,0.24,0.0,0.08,0.017
9015,Sakura Wars GB,7,2000.0,10,3,0.0,0.0,0.14,0.0,0.0046666666666666
14394,Timmy Time,9,2011.0,8,3,0.0,0.03,0.0,0.0,0.001
16441,Brothers Conflict: Precious Baby,19,2017.0,8,3,0.0,0.0,0.01,0.0,0.0003333333333333
450,FIFA 15,12,2014.0,1,1,0.78,2.02,0.0,0.3,0.1036666666666666
7628,IHRA Drag Racing 2004,11,2003.0,3,1,0.15,0.04,0.0,0.01,0.0066666666666666
3062,NCAA March Madness 2003,15,2002.0,1,1,0.32,0.25,0.0,0.08,0.022
12033,Jake Power: Handyman,9,2008.0,10,1,0.06,0.0,0.0,0.0,0.0023333333333333
1062,Saints Row IV,12,2013.0,8,1,1.01,0.53,0.01,0.14,0.0563333333333333
7039,Last Window: The Secret of Cape West,9,2010.0,10,1,0.0,0.12,0.09,0.02,0.0076666666666666
5311,Resident Evil: Dead Aim,15,2003.0,8,1,0.17,0.13,0.0,0.04,0.0116666666666666
8504,Medieval Games,5,2009.0,8,3,0.14,0.01,0.0,0.01,0.0053333333333333
4327,Moshi Monsters: Moshlings Theme Park,9,2012.0,12,1,0.03,0.37,0.0,0.05,0.015
4889,Dungeon Siege III,16,2011.0,4,2,0.17,0.14,0.03,0.06,0.013
13604,Refrain no Chika Meikyuu to Majo no Ryodan,19,2016.0,8,3,0.0,0.0,0.04,0.0,0.0013333333333333
2183,Wild ARMs,14,1996.0,4,1,0.26,0.17,0.46,0.06,0.0316666666666666
2500,I Spy: Fun House,9,2007.0,5,3,0.77,0.0,0.0,0.06,0.0276666666666666
4152,Bravely Second: End Layer,10,2015.0,4,1,0.16,0.11,0.18,0.03,0.0156666666666666
12248,Hot Wheels: Burnin' Rubber,8,2001.0,3,2,0.05,0.02,0.0,0.0,0.002
9247,I Spy: Universe,9,2010.0,5,3,0.13,0.0,0.0,0.01,0.0046666666666666
13243,J-League '96 Dream Stadium,2,1996.0,1,3,0.0,0.0,0.05,0.0,0.0016666666666666
6037,Marvel Super Hero Squad,15,2009.0,9,2,0.14,0.11,0.0,0.04,0.0096666666666666
4291,Delta Force: Black Hawk Down,15,2005.0,6,3,0.22,0.17,0.0,0.06,0.0153333333333333
8644,Racing Lagoon,14,1999.0,3,3,0.0,0.0,0.15,0.01,0.0053333333333333
7227,Chou-Kuukan Night Pro Yakyuu King(higher JP sales),3,1996.0,1,3,0.0,0.0,0.22,0.0,0.0073333333333333
5829,Alien: Isolation,12,2014.0,6,1,0.15,0.13,0.0,0.03,0.01
9832,NASCAR Unleashed,12,2011.0,3,1,0.11,0.0,0.0,0.01,0.004
1360,NFL Street,15,2004.0,1,1,1.15,0.08,0.0,0.19,0.0473333333333333
16207,Ro-Kyu-Bu! Secret Photo Op,19,2014.0,10,3,0.0,0.0,0.01,0.0,0.0003333333333333
10219,Tonic Trouble,3,1999.0,2,1,0.09,0.02,0.0,0.0,0.0036666666666666
14627,DeathSmiles II,12,2010.0,6,3,0.0,0.0,0.03,0.0,0.001
4396,WWE Day of Reckoning,4,2004.0,9,2,0.35,0.09,0.0,0.01,0.015
8330,Transformer: Rise of the Dark Spark,12,2014.0,8,1,0.09,0.07,0.0,0.02,0.0056666666666666
11402,Pinobee: Wings of Adventure,8,2001.0,2,3,0.06,0.02,0.0,0.0,0.0026666666666666
5947,MLB SlugFest Loaded,15,2004.0,1,3,0.14,0.11,0.0,0.04,0.01
3231,NHL 2001,14,2000.0,1,1,0.35,0.24,0.0,0.04,0.021
13792,Date A Live: Rine Utopia,16,2013.0,10,3,0.0,0.0,0.04,0.0,0.0013333333333333
6797,Disney Stitch Jam,9,2009.0,12,2,0.08,0.0,0.16,0.0,0.008
15758,Battle Engine Aquila,11,2003.0,6,3,0.01,0.0,0.0,0.0,0.0006666666666666
4356,Transformers: Revenge of the Fallen (Wii & PS2 Version),9,2009.0,8,1,0.27,0.14,0.0,0.04,0.015
6743,Dreamworks Madagascar Kartz,12,2009.0,3,1,0.14,0.09,0.0,0.02,0.0083333333333333
7407,Shadow of Destiny,15,2001.0,10,1,0.09,0.07,0.03,0.02,0.007
4647,BloodRayne,15,2002.0,6,3,0.2,0.16,0.0,0.05,0.014
15992,DokuSui: DokiDoki Suikoden,18,2011.0,4,3,0.0,0.0,0.01,0.0,0.0003333333333333
11848,Invizimals: The Alliance,19,2013.0,8,1,0.0,0.05,0.0,0.02,0.0023333333333333
16402,The Technomancer,20,2016.0,4,1,0.0,0.01,0.0,0.0,0.0003333333333333
1300,The SpongeBob SquarePants Movie,8,2004.0,2,2,1.02,0.38,0.0,0.06,0.0486666666666666
12585,Mercury Meltdown,18,2006.0,8,3,0.05,0.01,0.0,0.01,0.002
3331,Littlest Pet Shop: Jungle,9,2008.0,7,1,0.34,0.2,0.0,0.06,0.0203333333333333
5678,Clive Barker's Jericho,12,2007.0,6,3,0.28,0.01,0.0,0.02,0.0106666666666666
2661,Perfect Dark Zero,12,2005.0,6,1,0.66,0.02,0.03,0.06,0.0256666666666666
12629,Gegege no Kitarou: Youkai Daigekisen,9,2008.0,8,1,0.0,0.0,0.06,0.0,0.002
13493,Sekai no Gohan Shaberu! DS Oryouri Navi,9,2008.0,12,1,0.0,0.0,0.04,0.0,0.0013333333333333
11476,The Space Bar,25,1996.0,10,1,0.0,0.0,0.08,0.0,0.0026666666666666
14387,thinkSMART FAMILY!,5,2010.0,12,3,0.03,0.0,0.0,0.0,0.001
1904,Grand Theft Auto: Chinatown Wars,18,2009.0,8,1,0.28,0.5,0.03,0.28,0.036
7402,Namco Museum Megamix,5,2010.0,12,1,0.2,0.0,0.0,0.01,0.007
6200,F1 ROC: Race of Champions,2,1992.0,1,3,0.0,0.0,0.28,0.0,0.0093333333333333
3037,Minecraft: Story Mode,17,2015.0,10,3,0.23,0.33,0.0,0.11,0.0223333333333333
5364,Skylanders: Trap Team,13,2014.0,8,1,0.25,0.07,0.0,0.03,0.0113333333333333
4761,Littlest Pet Shop,5,2008.0,7,1,0.34,0.04,0.0,0.03,0.0136666666666666
11788,Summon Night 4,18,2012.0,4,1,0.0,0.0,0.07,0.0,0.0023333333333333
10485,Momotarou Dentetsu 16,5,2007.0,12,3,0.0,0.0,0.1,0.0,0.0033333333333333
7702,Shaman King: Spirit of Shamans,14,2002.0,8,1,0.0,0.0,0.18,0.01,0.0066666666666666
1048,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,9,2006.0,12,1,0.0,0.0,1.71,0.0,0.057
12116,TigerShark,14,1997.0,7,3,0.04,0.03,0.0,0.0,0.0023333333333333
1497,Madden NFL 97,14,1996.0,1,1,0.73,0.5,0.0,0.09,0.044
12297,Smart Boy's Toys Club,9,2008.0,12,3,0.06,0.0,0.0,0.0,0.002
5770,Harvest Moon: Magical Melody,5,2008.0,7,3,0.25,0.04,0.0,0.03,0.0103333333333333
7882,Pro Yakyuu Team o Tsukurou!,9,2008.0,1,1,0.0,0.0,0.19,0.0,0.0063333333333333
15291,Military History: Commander - Europe at War,18,2009.0,11,2,0.0,0.01,0.0,0.01,0.0006666666666666
8542,Puzzle Quest: Galactrix,9,2009.0,5,2,0.15,0.0,0.0,0.01,0.0053333333333333
203,Tony Hawk's Pro Skater,14,1999.0,1,1,3.42,1.38,0.02,0.2,0.1673333333333333
6118,Baby Pals,9,2007.0,7,2,0.26,0.01,0.0,0.02,0.0093333333333333
9344,NHL 2K8,12,2007.0,1,1,0.11,0.01,0.0,0.01,0.0043333333333333
3591,WWE Raw 2,11,2003.0,9,2,0.43,0.11,0.0,0.02,0.0186666666666666
13007,Air Traffic Chaos,9,2007.0,7,3,0.05,0.0,0.0,0.0,0.0016666666666666
11022,Great Party Games,5,2010.0,12,3,0.0,0.08,0.0,0.01,0.003
5326,Tom Clancy's Rainbow Six: Lockdown,15,2005.0,6,1,0.17,0.13,0.0,0.04,0.0116666666666666
3246,NBA ShootOut '97,14,1997.0,1,1,0.35,0.24,0.0,0.04,0.0206666666666666
6885,Juiced 2: Hot Import Nights,9,2007.0,3,2,0.22,0.0,0.0,0.02,0.008
11669,GT Advance 3: Pro Concept Racing,8,2002.0,3,2,0.05,0.02,0.0,0.0,0.0026666666666666
4444,Child of Eden,12,2011.0,6,1,0.28,0.12,0.0,0.04,0.0146666666666666
5283,Tekken Tag Tournament 2,12,2012.0,9,1,0.19,0.12,0.01,0.03,0.0116666666666666
8701,Megamind: Ultimate Showdown,16,2010.0,8,2,0.07,0.06,0.0,0.02,0.0053333333333333
6187,Backyard Wrestling 2: There Goes the Neighborhood,15,2004.0,9,2,0.14,0.11,0.0,0.04,0.0093333333333333
5091,SAW,16,2009.0,8,1,0.13,0.17,0.0,0.07,0.0123333333333333
13593,No Rules: Get Phat,8,2001.0,8,3,0.03,0.01,0.0,0.0,0.0013333333333333
6550,Crash Nitro Kart,4,2003.0,3,3,0.2,0.05,0.0,0.01,0.0086666666666666
14551,MapleStory DS,9,2010.0,4,2,0.0,0.0,0.03,0.0,0.001
12370,The Amazing Spider-Man 2 (2014),10,2014.0,8,1,0.03,0.03,0.0,0.0,0.002
15897,Antz Extreme Racing,11,2002.0,3,3,0.01,0.0,0.0,0.0,0.0006666666666666
7988,Call of Juarez,12,2007.0,6,1,0.14,0.02,0.0,0.01,0.0063333333333333
11957,Football Manager 2010,20,2009.0,1,1,0.0,0.06,0.0,0.01,0.0023333333333333
2632,Lips,12,2008.0,12,1,0.12,0.56,0.0,0.1,0.026
6600,TOCA Race Driver 2: Ultimate Racing Simulator,18,2005.0,3,3,0.0,0.25,0.0,0.0,0.0086666666666666
2231,LEGO Jurassic World,16,2015.0,8,1,0.34,0.44,0.0,0.15,0.031
14472,Lords of the Fallen,20,2014.0,4,2,0.0,0.03,0.0,0.0,0.001
7728,Shutter Island,20,2009.0,10,3,0.0,0.17,0.0,0.03,0.0066666666666666
9604,SimAnimals Africa,5,2009.0,7,1,0.1,0.01,0.0,0.01,0.0043333333333333
2184,Kessen,15,2000.0,11,1,0.27,0.21,0.41,0.07,0.0316666666666666
9548,Mystic Ark,2,1995.0,4,3,0.0,0.0,0.13,0.0,0.0043333333333333
1884,Empire: Total War,20,2009.0,11,1,0.01,0.97,0.0,0.11,0.0363333333333333
2072,Killzone: Mercenary,19,2013.0,6,1,0.25,0.49,0.04,0.22,0.0333333333333333
15435,Tenkai Knights: Brave Battle,10,2014.0,8,1,0.01,0.01,0.0,0.0,0.0006666666666666
19,Super Mario World,2,1990.0,2,1,12.78,3.75,3.54,0.55,0.6869999999999999
10616,Machi-Ing Maker 3 x Tousouchuu,18,2010.0,7,2,0.0,0.0,0.1,0.0,0.0033333333333333
163,Super Mario Advance,8,2001.0,2,1,3.14,1.24,0.91,0.2,0.183
12773,A-Train 6,15,2000.0,11,3,0.0,0.0,0.06,0.0,0.002
939,Kingdom Hearts: Chain of Memories,8,2004.0,4,2,1.26,0.18,0.35,0.06,0.0616666666666666
12478,Batman: Rise of Sin Tzu,4,2003.0,8,1,0.05,0.01,0.0,0.0,0.002
9913,Barbie as The Island Princess,15,2007.0,10,1,0.06,0.04,0.0,0.02,0.004
8698,Toriko: Gourmet Monsters!,10,2012.0,4,1,0.0,0.0,0.16,0.0,0.0053333333333333
3697,Medarot 2: Kabuto / Kuwagata Version,7,1999.0,4,3,0.0,0.0,0.54,0.0,0.018
9328,Nayuta no Kiseki,18,2012.0,8,3,0.0,0.0,0.14,0.0,0.0046666666666666
11746,Naruto Shippuden: Gekito Ninja Taisen! EX 3,5,2008.0,9,3,0.0,0.0,0.07,0.0,0.0023333333333333
15838,Sniper Elite,20,2005.0,6,3,0.0,0.01,0.0,0.0,0.0006666666666666
845,Forza Horizon,12,2012.0,3,1,0.82,0.98,0.04,0.18,0.0673333333333333
8192,FIFA 17,12,2016.0,1,1,0.03,0.13,0.0,0.01,0.006
8062,X-Men Origins: Wolverine,15,2009.0,8,1,0.13,0.0,0.0,0.05,0.006
6698,Def Jam Vendetta,4,2003.0,9,1,0.19,0.05,0.0,0.01,0.0083333333333333
5528,SSX Blur,5,2007.0,1,1,0.29,0.01,0.0,0.03,0.011
2490,Brute Force,11,2003.0,6,1,0.62,0.18,0.01,0.03,0.0276666666666666
10041,Heart Catch PreCure! Oshare Collection,9,2010.0,8,1,0.0,0.0,0.11,0.0,0.0036666666666666
13698,Banushi Life Game: Winner's Circle,9,2007.0,1,3,0.0,0.0,0.04,0.0,0.0013333333333333
877,NBA Street Vol. 2,15,2003.0,1,1,1.69,0.2,0.0,0.06,0.065
9506,Digimon Racing,8,2004.0,3,1,0.09,0.03,0.0,0.0,0.0043333333333333
3839,Metal Gear Solid 2: Substance,15,2002.0,8,1,0.18,0.14,0.16,0.05,0.0173333333333333
12407,A-Train: City Simulator,10,2014.0,7,3,0.0,0.0,0.06,0.0,0.002
1115,Kirby & the Amazing Mirror,8,2004.0,2,1,0.8,0.05,0.76,0.03,0.0546666666666666
5306,Jikkyou Powerful Pro Yakyuu 2000,3,2000.0,1,1,0.0,0.0,0.29,0.06,0.0116666666666666
5851,NASCAR 2011: The Game,12,2011.0,3,1,0.29,0.0,0.0,0.02,0.01
3315,SimCity DS,9,2007.0,7,1,0.33,0.03,0.21,0.03,0.0203333333333333
6624,Surfing H3O,15,2000.0,1,1,0.12,0.1,0.0,0.03,0.0083333333333333
16407,Vitamin X,15,2007.0,10,2,0.0,0.0,0.01,0.0,0.0003333333333333
260,Fable II,12,2008.0,4,1,2.51,1.27,0.11,0.41,0.1436666666666666
3185,Red Steel 2,5,2010.0,6,1,0.36,0.21,0.01,0.06,0.021
1563,The Elder Scrolls Online,13,2015.0,4,1,0.77,0.38,0.0,0.12,0.0423333333333333
8322,Bee Movie Game,12,2007.0,8,1,0.16,0.0,0.0,0.01,0.0056666666666666
1170,Wolfenstein: The New Order,17,2014.0,6,1,0.47,0.8,0.03,0.29,0.0526666666666666
11150,Sengoku Basara 4: Sumeragi,16,2015.0,8,1,0.0,0.0,0.09,0.0,0.003
2389,NCAA Football 13,16,2012.0,8,1,0.82,0.0,0.0,0.06,0.029
4045,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",5,2009.0,6,1,0.24,0.2,0.0,0.05,0.0163333333333333
10828,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,4,2005.0,10,1,0.07,0.02,0.0,0.0,0.003
10778,Pro Yakyuu Famista DS,9,2007.0,1,1,0.0,0.0,0.1,0.0,0.0033333333333333
4563,NHL FaceOff 99,14,1997.0,1,3,0.24,0.16,0.0,0.03,0.0143333333333333
4831,Mortal Kombat Mythologies: Sub-Zero,3,1997.0,9,3,0.32,0.07,0.0,0.0,0.0133333333333333
2330,Blitz: The League,15,2005.0,1,3,0.74,0.03,0.0,0.12,0.0296666666666666
11370,Supremacy MMA,12,2011.0,9,3,0.05,0.03,0.0,0.01,0.0026666666666666
10543,Hot Wheels Ultimate Racing,18,2007.0,8,1,0.09,0.0,0.0,0.01,0.0033333333333333
8297,Finding Nemo: Escape to the Big Blue,9,2006.0,8,2,0.12,0.04,0.0,0.01,0.0056666666666666
15874,Full House Kiss 2,15,2006.0,10,1,0.0,0.0,0.02,0.0,0.0006666666666666
8155,Velvet Assassin,12,2009.0,6,3,0.14,0.02,0.01,0.01,0.006
2369,Just Cause 3,13,2015.0,8,2,0.42,0.38,0.0,0.07,0.0293333333333333
7621,Disney's Tarzan,3,2000.0,2,1,0.16,0.04,0.0,0.0,0.0066666666666666
11327,Ultimate Brain Games,8,2003.0,12,3,0.06,0.02,0.0,0.0,0.0026666666666666
1600,Baldur's Gate: Dark Alliance,15,2001.0,4,3,0.61,0.48,0.0,0.16,0.0413333333333333
6512,Power Pro Kun Pocket 5,8,2003.0,1,1,0.0,0.0,0.25,0.01,0.0086666666666666
3459,Titanfall,20,2014.0,6,1,0.21,0.3,0.0,0.07,0.0193333333333333
6168,Hannah Montana: Spotlight World Tour,15,2008.0,8,2,0.12,0.02,0.0,0.14,0.0093333333333333
10157,Contra Advance: The Alien Wars EX,8,2002.0,6,1,0.08,0.03,0.0,0.0,0.0036666666666666
11969,ESPN National Hockey Night,15,2001.0,1,1,0.03,0.03,0.0,0.01,0.0023333333333333
2354,SingStar Anthems,15,2006.0,12,1,0.0,0.68,0.0,0.2,0.0296666666666666
3534,The Mysterious Murasame Castle,1,1986.0,8,1,0.0,0.0,0.57,0.0,0.019
7585,Taiko no Tatsujin: Waku Waku Anime Matsuri,15,2003.0,12,1,0.0,0.0,0.2,0.0,0.0066666666666666
8906,Mobile Suit Gundam Side Story III: Sabakareshi Mono,25,1997.0,6,1,0.0,0.0,0.15,0.0,0.005
14940,The Idolmaster: Gravure For You! Vol.7,16,2012.0,8,1,0.0,0.0,0.02,0.0,0.0006666666666666
9320,007: Quantum of Solace,9,2008.0,8,1,0.11,0.01,0.0,0.01,0.0046666666666666
16329,Dragon Quest X: All in One Package,6,2015.0,4,2,0.0,0.0,0.01,0.0,0.0003333333333333
3184,Family Feud: 2010 Edition,5,2009.0,12,1,0.59,0.0,0.0,0.04,0.0213333333333333
3831,Classic Word Games,9,2009.0,12,1,0.09,0.37,0.0,0.07,0.0173333333333333
8231,Warriors of Might and Magic,15,2001.0,10,3,0.09,0.07,0.0,0.02,0.0056666666666666
9066,Victorious Boxers: Revolution,5,2007.0,9,1,0.07,0.0,0.06,0.01,0.0046666666666666
6483,Ford Racing 3,15,2004.0,3,1,0.13,0.1,0.0,0.03,0.0086666666666666
12065,Tank! Tank! Tank!,6,2012.0,8,1,0.02,0.01,0.05,0.0,0.0023333333333333
12105,Grand Ages: Medieval,17,2015.0,11,2,0.0,0.05,0.01,0.01,0.0023333333333333
84,The Sims 3,20,2009.0,7,1,0.98,6.42,0.0,0.71,0.2703333333333333
943,Demon's Souls,16,2009.0,4,1,0.97,0.34,0.35,0.18,0.0613333333333333
7004,Let's Make a Soccer Team!,15,2006.0,1,1,0.0,0.0,0.23,0.0,0.0076666666666666
8730,Hot Wheels: Battle Force 5,9,2009.0,3,1,0.13,0.02,0.0,0.01,0.005
1672,Just Dance 2016,5,2015.0,12,1,0.52,0.59,0.0,0.1,0.04
12934,Utawarerumono: Futari no Hakuoro,19,2016.0,12,3,0.0,0.0,0.05,0.0,0.0016666666666666
4882,Ultimate Spider-Man,11,2005.0,8,1,0.26,0.11,0.0,0.02,0.013
3007,Midway Arcade Treasures 2,15,2004.0,12,3,0.33,0.26,0.0,0.09,0.0226666666666666
15716,Aedis Eclipse: Generation of Chaos,18,2006.0,4,3,0.02,0.0,0.0,0.0,0.0006666666666666
7478,NCAA Football 10,18,2009.0,1,1,0.19,0.0,0.0,0.02,0.007
14507,Downstream Panic!,18,2008.0,8,3,0.03,0.0,0.0,0.0,0.001
6833,Rock Band Track Pack Volume 1,5,2008.0,12,3,0.17,0.05,0.0,0.02,0.008
1597,Tom Clancy's Splinter Cell: Pandora Tomorrow,15,2004.0,8,1,0.52,0.56,0.0,0.17,0.0416666666666666
4920,Red Faction: Armageddon,12,2011.0,6,2,0.18,0.17,0.01,0.04,0.013
1787,Brave Fencer Musashi,14,1998.0,4,3,0.25,0.17,0.65,0.07,0.038
13454,Game no Kanzume Vol 1,24,1994.0,12,1,0.0,0.0,0.04,0.0,0.0016666666666666
8338,Mahjong Fight Club,18,2004.0,12,1,0.0,0.0,0.17,0.0,0.0056666666666666
2822,Imagine: Interior Designer,9,2008.0,7,1,0.34,0.31,0.0,0.08,0.0243333333333333
12021,Crimson Sea 2,15,2004.0,8,2,0.03,0.03,0.0,0.01,0.0023333333333333
11055,Naruto RPG 3: Rejiuu vs Konoha Shoutai,9,2006.0,4,3,0.0,0.0,0.09,0.0,0.003
15975,Scared Rider Xechs,15,2010.0,10,3,0.0,0.0,0.02,0.0,0.0006666666666666
13051,Tennis no Oji-Sama: 2005 Crystal Drive,9,2004.0,1,1,0.0,0.0,0.05,0.0,0.0016666666666666
10146,AirForce Delta Strike,15,2004.0,7,1,0.05,0.04,0.0,0.01,0.0036666666666666
362,The Getaway,15,2002.0,8,1,1.23,1.77,0.05,0.49,0.118
434,Ace Combat 04: Shattered Skies,15,2001.0,7,1,2.06,0.56,0.38,0.17,0.1056666666666666
8775,Streak: Hoverboard Racing,14,1998.0,3,3,0.09,0.06,0.0,0.01,0.005
1026,Destiny,16,2014.0,6,1,0.67,0.66,0.12,0.27,0.0576666666666666
15117,Chaos;Head Noah,18,2010.0,10,3,0.0,0.0,0.02,0.0,0.0006666666666666
16384,Hoshigami: Ruining Blue Earth Remix,9,2007.0,4,3,0.0,0.0,0.01,0.0,0.0003333333333333
12972,Tenchu: Dark Secret,9,2006.0,8,1,0.03,0.0,0.01,0.0,0.0016666666666666
2419,Dragon Quest VIII: Journey of the Cursed King,10,2015.0,4,2,0.0,0.0,0.86,0.0,0.0286666666666666
10085,Bodycount,12,2011.0,6,3,0.07,0.03,0.0,0.01,0.0036666666666666
1250,NBA Live 98,14,1997.0,1,1,1.41,0.06,0.0,0.04,0.0503333333333333
1237,NASCAR 99,14,1998.0,3,1,1.45,0.04,0.0,0.04,0.0506666666666666
2167,Mega Man Star Force Dragon / Leo / Pegasus,9,2006.0,8,1,0.39,0.0,0.53,0.03,0.032
15045,Aria: The Origination ~Aoi Wakusei no El Cielo~,15,2008.0,10,3,0.0,0.0,0.02,0.0,0.0006666666666666
12504,My Fitness Coach: Club,5,2011.0,1,1,0.0,0.05,0.0,0.01,0.002
16503,Satomi Hakkenden: Hachi Tamanoki,18,2014.0,10,3,0.0,0.0,0.01,0.0,0.0003333333333333
1976,Derby Stallion 96,2,1996.0,1,3,0.0,0.0,1.04,0.01,0.035
3888,100 All-Time Favorites,9,2009.0,5,1,0.35,0.12,0.0,0.04,0.017
12480,Winter Sports 2: The Next Challenge,9,2008.0,1,3,0.04,0.02,0.0,0.01,0.002
